text,label,language
this early you can tell who he really is just please resign as member of lp if you are supporting not named,0,English
headline for the day the equalizer post versus compare and contrast their achievements,0,English
time you enjoy wasting is not wasted time ang pagbabalik in makati,0,English
puro kayo kay sandro sakin na nga andyan pa yung anak ni oy,1,Filipino
news hit for blaming shelter woes on via manila standard,0,English
wouldi ako magnanakaw commercial is so ugly his face is so near camera and he is not the handsomest guy in country,1,English
give it up if you cheat you ll destroy this country an open letter to,1,English
dahil kay wala kaming klase ngayon salamat,0,Filipino
moot because of his dismissal ca junks junjun is petition vs nd suspension order via,0,English
find both and desperate,1,English
think the safe one is at least according to the catholic church and the no of mayors she has converted,0,English
cannot stand watching is nognog ad so contrived hope he can keep it simple and lay down his platform instead,1,English
only only tangina naman oh hindi ko pa rin yan iboboto kahit lss ako sa kanta niya,1,Filipino
ang bobo ni pero mas duwag takot sa abusadong telcos,1,Filipino
shame on this what disgrace,1,English
you find presidency amusing acceptable para lang matalo si your trading ph is interest for your entertainment,1,English
sawang sawa na ko sa face ni grabe dami niyang tvc,1,Filipino
new ad against they are using kids bla bla like seriously are you protecting the kids or your candidate is image hypocrites,1,English
shet pangalawa pa si hahaha too close kay wag sanang humabol,1,Filipino
tapos na term ni as of the republic of the philippines si raf at alliah pa rin,0,English
may memory problems si di ba dinaya na nga tatay nya nung ninakawan pa ang bansa,1,Filipino
ang nakakatakot eh subrang desperado na ni masmalala pa ni,1,Filipino
hits saying he never abandoned his country what he failed to realize is that plundering the country is an act of abandonment,1,English
cannot believe and have more votes than,1,English
as in no vote no pay no vote no is lp sanamagan na,0,English
akala ko na nasa lang ang pera nila ayon kay nancy hmmm nakalikom agad sila from supporters,0,English
please had shown much corruption please slam him please,1,English
saddened by veto of,0,English
ano ang iyong ginagawa natatakot ka ba oo set discover,0,Filipino
walang ngbago ganun ka parin kasipag at kabait sa mga pilipino ang pagbabalik in makati,0,Filipino
comparing notes earlier during our breakfast mtg at the bcbp and almost everyone is for wala ng iba,0,English
full speech speech during his miting de avance via,0,English
di nako natutuwa sa mga patawa palagi tungkol kay masyado na silang bully tao pa rin naman siya masakit,0,Filipino
wag mo kami bolahin kasi si hinding hindi prowomen,1,English
nancy is vote vs was her own says via anc alerts,0,English
boto naten mangurakot man ay taga batangas pa din ahahah aayusin nyan batangas,0,Filipino
isabela governor from powerful political dynasty endorses gov faustino dy iii of the powerful dy,1,English
yun nga yun talaga sumagi sa utak ko si ingat na ingat na tumatawid sa putik over chairs sya naman naggagaganyan,1,Filipino
nognog pero wouldi tulad ng iba ng dr alvin,0,Filipino
can never trust and for reason that they hold big positions in office but have not contributed adequately,0,English
sobrang kapal ng mukha ni putangina,1,Filipino
sc urged to remove as boy scouts,0,English
if wins historians have fucked us all up big time,1,English
alam mo pinagkaiba ni kay si nognog si,1,Filipino
also few people remember that post yolanda housing was is turf and that he failed miserably in that regard,0,English
deped netizens pumalag umani ng batikos ang kampanya ni ngayon sa marawi lanao del salman ali,0,Filipino
do not cheapen the presidency tells is camp,0,English
walay martial law mahitabo under you are incompetent and weak,1,English
si lang ang tinutukan ang kahirapan kumpara sa ibang puro pangungukakot lang ang iniintindi,0,Filipino
wag na wag kang susuko ha,0,Filipino
do not give up fight until realize that he need to withdraw because you are better than him do not waste your fight,0,English
wtf bakit si pumapangalawa kay dapat si na lang ayan na mukang totoo ngang pag kay napupunta kay,1,Filipino
the immediate substandard vote for thosr who dont have the balls to vote for because she is sick is,0,English
ginutom mo ang mga tacloban at hindi ibinigay ang dapat sakanila wala kang kwenta,1,Filipino
do not pre judge inc leaders,0,English
let the people decide let the pcos machine decide,1,English
bakit si ayaw pumunta di lang kasi boo abutin niya go,1,Filipino
cannot stand is political ad campaign on tv,0,English
romblon guv lolong firmalo scores photo with,0,English
says his votes to go to,0,English
panuorin ang tapatan nina mike enriquez at sa ilang sandali na lang,0,Filipino
dont bash dj for supporting thats his decision so let it be,0,English
knock knock who is there who it is long day without you my friend,1,English
another political advertisement of what the,1,English
patuloy ang kahirapan dahil sa maling pamamahala,0,Filipino
lumad march to home and liberal party is hq to protest series of ip killings under yrs of tuwid na daan http,0,English
he cannot even lift makati from poverty in his family is years of rule there what more the whole philippines,1,English
wow supporting,1,English
bakit ganon yung boto ni napaka taas nataasan pa si boss nognog,1,Filipino
gising pinas ikampanya na natin ang pinakamahusay na tambalan bayan bago ang sarili,0,Filipino
not immune from suit says,0,English
si kawawa,0,English
if wins dont want to live in this country anymore give up incurable na kabobohan sa atin,1,English
taas ka naman pls,0,English
wtf no na si nangangamoy dayaan,1,Filipino
makati was already successful when was kid in the is waaay before,0,English
it is about time is my,0,English
mka highblood ang advertisement ni,1,English
uhmm none nothing that breaks my heart on my feed except is rating and is oversized billboard,1,English
the winter soldier,0,English
baket sbi ni daang matuwid daw baket ang baguio paliko liko hindi matuwid,1,Filipino
may bago nanamang ad si,1,English
at madali na lang dayain to kahit di ako magaling magprogram as an it specialist tama ba we all know it is possible,0,English
malaya headlines friday aquino lashes out at not invited to edsa rites,0,English
image from woulduterte lawyer votes went to in vcm testing via daya,1,English
the good lord will be with you we are putting our faith to god kalma lang,0,English
ph version very sad to hear about nothing happened to him just sad to hear about him,0,English
described gerry limlingan as his best friend despite their close ties said he has no idea where he is,0,English
walang drama trabaho lang sir you are supremely good in acting,1,English
advisers say they re more than match for puno,0,English
he is indeed threat to democracy corrupt democracy commented on threat to democracy,0,English
manalo na lahat wag lang si at,0,English
gwen still supports una presidential bet despite his fallout with one cebu read here,0,English
kahapon good news para kay ngayon bad news para kay ang saya po,0,Filipino
to greet chilean mexican presidents for apec,0,English
hay mga pilipino for ano ba naman huhu,1,Filipino
approves of presidential bid says he won endorse via,0,English
camp not aware of amlc report on alleged infra kickbacks,0,English
hi bagay talaga kayo ni pare,0,Filipino
guys if you are filipino and concern ka sa bayan mo please share this naka set na kay ung voting,1,English
tanggap ko pa kung si si mirriam ang next kay pero pag si lutong luto na,1,Filipino
tanong ko sayo si ka din ba desperada ka na kasi sorry not sorry,0,Filipino
nag tuturo po ang mga teacher ng mga bobo aral ka ulit,1,Filipino
playing safe ka do not me,1,English
bakit pinakahuli si hindi ba dapat sila yung nandun,0,Filipino
puro nalang pasaring at parinigan sa tv parang si kalalaking tao putak ng putak kairita,1,Filipino
kailangan natin ng isang pangulong di nagtatago gaya ng mamasapano di naninisi at di nalilito sa panahon ng krisis,0,Filipino
aquino is confident with his administration candidates and in the coming,0,English
napaka desperado na ng kampo ni pnoy para sabihin na magsama sama sila and laban kay grabe,1,Filipino
hindi sex objects ang mga kababaihan,0,Filipino
paulit ulit na tv ad puro naman paawa yan si kada commercial ipinapalabas,0,Filipino
this halloween want to dressed up as and fucking take all your lunch money and still smile reluctantly like nothing happened,1,English
hindi si hindi si hindi si kundi daya,0,Filipino
let is unite against bae nope,1,English
in isabela radio interview yong iba nangangako pa nagawa ko na ho lahat yon nakuha mo na lahat,1,English
hahahahahaha wag ganyan hindi ganyan sa makati,0,Filipino
actually like is latest campaign commercial very well thought of intended for his target voters,0,English
in your face tangina mo no offense though,1,English
oh am sorry cannot afford me even and cannot am doing this voluntarily lastcard,1,English
ngislo mo puro ka nognog,1,English
bakit si iboboto ni mame,0,Filipino
as far as fishers are concerned is no longer in contention in the presidential race since day,1,English
kaya itigil na ang pamumuno ng mga lp kasama si na mahilig sa slogan tuwidnadaan na di naman maramdaman at makita,0,Filipino
bakit kung sino pa ang nognog siya pa ang nagbigay liwanag really,1,Filipino
sa classmates mo si yung binu bully bully lagi si yung siga siga nakakatakot si yung,1,English
choose and na lang in that aspect makikita ng mga alagad ni satan na kumaliwa na ako sa,1,Filipino
nag tunay na pagbabago pero pag daya pero kung mgyari yun kodeta na lang ulit,1,Filipino
is law firm belies inquirer report on sending pm to hk,0,English
it is scary to think that all problematic ballots show votes going to,1,English
malamang pag si ang nanalo dadalihin na naman sya sa social media oh no,0,Filipino
needs hire an image consultant and the best pr team to win the presidency that and he needs to get rid of korina,1,English
ito si pag nagpopost siya sa facebook hindi niya nililike yung sarili niyang post hindi tanga si tularan si,1,Filipino
lumpo pandak laki sa hirap pero di tulad ng iba maraming nagawang korupsyon ang putanginang si,1,Filipino
kala ko nasa mcdo pa kayo pumunta pa ako dun hahaha mala na balat ko hahahaha,1,Filipino
quicho sen is trying to deceive the people by saying that cases are already filed vs there are complaints but no cases,1,English
junjun naniniwalang makakabalik pa siya sa pwesto bilang mayor ng makati,0,Filipino
tanong lang po sino po ba ang tunay na disente yung naninira sinisiraan pakisagot po hehe,1,Filipino
the knives are out attack over rape joke,0,English
hay nako di mo talaga kayang hindi banggitin mga umampon sayo,1,Filipino
nakakabeast mode mga ads ni,1,Filipino
camp no sugar coating or diversionary tactics will cover up these glaring facts via,0,English
napaka bias ng abs cbn ba kaya hindi niyo din ilabas yung baho ni ekis,1,Filipino
dahil kay meron tayong junjun nancy and other siblings hay,1,English
palakpakan natin si she braved something not even can do si di sumasagot sa issues http,0,English
nog nog laki sa hirap laging bilad sa araw yan si,1,Filipino
