text,label,language
isnt time you compare him candidates,0,English
kangkungan pupulutin kathniel anino sila bwahwwhwwhwhwhw,1,English
ginayuma siguro korina ganyan utak niyan,1,Filipino
trivia cabagan isabela birthplace mother,0,English
political advertisements really annoy,1,English
elected you stop,1,English
viral reason deserved filipinos must read,1,English
listen silent majority clamouring stay race,0,English
exploiting class war privileged middle class perpetuates surprised wins,1,English
tangina pldt eh pakyu sila sama sila,1,Filipino
namesake lp bet withdraws race,0,English
politics serious matter tutulungan natin,0,English
win,0,English
election jingle mr palengke plays my head time picture smiling,1,English
pres tachers,0,Filipino
man yung binabato edi totoo rin yon eh,1,Filipino
makakasa kayo puro tsinelas haha bulacan,1,English
good hell you he good good lord,1,English
hassle patalastas mayorship rin hina highlight nya syang nagawa,1,Filipino
evergreen kinawayan,1,Filipino
yabang nitong,1,Filipino
magtataka boto mamaya bam aquino nancy pia pagkadiskwalipika,0,Filipino
kasi totoo isyung binabato nyo,1,Filipino
ipapakulong mo nanalo magiging desisyon korte respeto,0,Filipino
supreme court upholds ca decision junjun case cnn,0,English
network obviously supports news reports you him positive bias po,1,English
beast mode nanay manahimik,1,Filipino
daming tao bahay daming pulis,0,English
nognog pandak laki mahirap mukhang maligno side kick kokey yan,1,Filipino
really convinced corruption comes extra judicial killings,1,English
ayaw kasi boo abutin niya go,1,Filipino
sc asked remove boy scouts philippines,0,English
saw he talking daang matuwid bitch,1,English
questions you asking company around his assets frozen,0,English
daming dada eh taga pangasinan paki hanap pki pakisabi nkita mo sya uuwe galit pko,1,Filipino
welcome leaders,0,English
give his candidacy give way prevent grasping his desired seat,0,English
patiently waiting political advertisement fvck haha,1,English
sacks evidence lying pol,0,English
sipag mag conduct senate investigation nung investigation tahimik,0,Filipino
ispageting toothpick bilyones several dummies bank accounts amused,1,English
kasalanan mo,1,Filipino
pagod kakakampanya sana magkaroon time rest today forever,0,English
you present yourself noy part act you re electionist masa don appreciate sayang,1,English
originally rooting second option mashaket totoo lt,0,English
dynamics ferocious attempts bottom dwellers rid them,0,English
eto bubungad newsfeed bumabagyo humuhugot kapa forever hahaha,1,English
bawal kasi natural born pwede magnanakaw,1,English
promises end poverty unemployment he continue good projects ps,0,English
traffic enforcer fu,0,English
juice kairita itong,1,English
grabe trending syempre nanonood nagreact tao,1,Filipino
nilait niya,1,English
shut sayang air time mo,1,English
getting much hate boo you,1,English
pretty frustrating votes gt pride takes you oh well tally,1,English
inc partners stand dummies,0,English
accept top accept bottom,0,English
pres aquino pres visit lando hit areas,0,English
saw facebook apparently spotted new campaign napanood niyo let haha,0,English
toni katangian niyo kayong big winner nognog pandak laki hirap haha,0,Filipino
disqualified bc citizenship she lacks residency reqt mukhang perjury dating eh,1,English
yellow card please red card,0,English
nanalo pacquiao tito sotto colmenares ehhh pakamatay tayong lol,1,Filipino
doubt contain ongoing conflicts mindanao they interested their capitalist utopia,1,English
sayo change coming tignan mo kanina nd rd change diba,0,Filipino
nagpaganda puro galing corrupt pera,1,Filipino
kbp bombo radio count,0,English
bumabagsak,1,Filipino
lie his political advertisement,0,English
hahaha alam mo frankie plang yan hahah frankie pra pagbabago,0,Filipino
you gonna versus fight,0,English
sangganong lasing lng magsalita siyang baliw binoto nyo yan,1,Filipino
anak,0,Filipino
pacquiao supported icompare lgbt hayop iboto mapanghusga,1,English
trabaho daw syang drama aba eh rin namang boto hehe,1,English
balte anak papatalo tusok yan baba xd,0,Filipino
kainis,1,Filipino
tacloban survivors bahala kayo buhay nyo,0,Filipino
investors wary win eiu,1,English
saw solid roro supporter sharing petition withdraw people hiding they afraid,0,English
area security vicinity diego silang center visit company,0,English
pm leads follows,0,English
buying defense,0,English
ppcrv results,0,English
standard update roy seneres promise participate comelec debates,0,English
attends th anniversary bsp batangas,0,English
go win they cheated go win cheated,1,English
camp fires back,0,English
nakakatakot nanalo baka mamaya panay mura niya malabong murahin estudyante,1,Filipino
camp sees moral victory sc decision,0,English
meron talagang boboto noh seryoso wew,1,English
napanuod advertisment ilipat yung channel ugh nakakaburyo,1,Filipino
sinabi sum pretentious leader everyone sees clearly,1,English
alam days sen,0,Filipino
drinking game here shot time brings fpj,0,English
tulfo devoted obvious reasons bets last debate,0,English
mayor guia gomez you my full support,0,English
remembering victims survivors likewise forget pnoy you treated leyte os,0,English
latest refresh votes went votes went votes,0,English
already said my piece yesterday let mislead public filipino people decide,0,English
puro misericordiam political hu hu maganda panuorin micronutrient deficiency bearbrand,1,English
kang namang binatbat puro hangin katawan,1,Filipino
printcon abc ceo josephine reyes svp frederick alegre sen nancy,0,English
katotohanan bintang ky gawa gawa lng yn,0,Filipino
calling bobo he achieved done greater things us show little bit respect please,1,English
nagfifeeling pia wurtzbach drama lakad nang lakad,1,English
nangangamoy daya nd spot oh,1,English
oh dati hawak departamento namamahala transportation nya naaus yan pilipinas,1,Filipino
nognog pandak laki hirap whispers,1,English
pang,1,Filipino
paolo delivering his speech lp miting de avance,0,English
supporters your thoughts pls viral videos spreading final pcos test shows instead coincidence,1,English
independent commission waste taxpayers money let sandigan doj job idiot,1,English
win,0,English
natawa news abt nya kana chix kng pano nya sinulot position nay raw ever,0,Filipino
nawawala kuya masearch,0,English
yung mukha dinedeclare carcinogen inuna niyo bacon,1,Filipino
bumaba kontra ibang kandidato bagong sws survey,0,Filipino
still waiting ayaw nya,0,English
inuusig ayaw mapagpatuloy programa palibhasa sila anak mayaman,1,Filipino
kuya donald trump went wharton took bs economics voting mean voting trump,0,English
sobrang yung nag ci cringe sumasagot,1,Filipino
epal,1,English
camp ppcrv apologize spreading unverified information alexisbromero,0,English
impossible long leading government,0,English
mayor nakaiskor vs ombudsman,1,English
activists turned ill mannered citizens im bias bout stand impolite students become,0,English
really strong masa they him one them way never tapos laitin his skin color,0,English
bang pagkumpara umangat ganyan pananaw mo haist dapatbinay,1,Filipino
basta basta,0,Filipino
conscience he got opportunity based evil,0,English
nakoo haha buti pandak go,0,English
pagiging batangue ginamit alas panunuyo mayaman botong lalawigan batangas ngayong araw,0,Filipino
kakambal magnanakaw sinungaling sen re true,1,English
ikaw iboboto mo susunod lider pilipinas,0,Filipino
standard bearer talking aque mayor olivares member ruling,0,English
withdrawing his candidacy he winnable anyway,1,English
mo ung trend hahahahahahaha utas nababasa eh,0,Filipino
mayaman mayat maya advertisement pasintabi po kumakain,0,Filipino
grabe pinagdaanan junjun,0,English
end hate late hahahaha end,0,English
anti yan nancy kampo da ting interior secretary sec nasa,0,English
anong isasagot mo binati good morning,0,Filipino
taong hinding iiwanan yan,0,English
daming nasilaw pera kaway kaway nautp bukas impyerno pasok kayo,1,Filipino
good morning philippines,0,English
ust record degree university,0,English
kalimutan criminal neglect noy aquino yolanda victims bahala kayo buhay nyo,0,Filipino
okay yun kumpara mo hahaha,0,Filipino
maniwala akong madaming boto kesa,1,Filipino
pigil drama bira courting womens batman,0,English
come press conference steal gov funds my,1,English
scale desperate you,1,English
punyeta yung nakakainis,1,English
meant re department common sense,0,English
witnessing grab commanding lead goes show one cant really cheat his way presidency national lvl,1,English
natatakot sayo go,0,Filipino
good read mananalo kayo mandadaya kayo bayan muna,0,English
passed looks poorest part,1,English
masasayang boto natin natin ibibigay sigurado,0,Filipino
fast talk huwat ur peborit show gandang gabi national geographic soco,0,English
amateur hour takes back offer her anti crime czar,1,English
tapos ung limit commercials nya sobra ata eh naka bilyon yan kapal mukha,1,Filipino
pipiliin dumidepensa danding meron namang marroxas handang ipagpatuloy pamamahagi coco levy fund,1,Filipino
nakakaloka yung campaign,1,English
pagsira dangal,0,Filipino
grabe eh manligaw yo negro halimbawa nagbigay name bibigyan mo chance hulaan,1,Filipino
paniniwalang mananalo parang paniniwalang uunlad pilipinas daang matuwid short totoo,1,Filipino
ha feb start sawa eh lol,1,Filipino
he confirmed his team address issue his sister thats trending,0,English
spox lacierda distracted petty name calling unpresidential spokesperson,0,English
po ronalyn tamsi manning police cart visit company,0,English
taena mo ikinakahiya nang negro,1,Filipino
vindictiveness bats evidence based fight vs corruption umph,1,English
laking insulto ma dq mag self destruct ayaw rin masa,0,Filipino
hi new government start mindanao development plan asap,0,English
guanzon alleged closeness textmates,0,English
matter life takes you don forget you came,0,English
plunder case involves billion,0,English
unless nagbago pulso tao nitong nakalipas araw eh kanto usapan vs kiber sila,0,Filipino
going win saying pro he gonna win,0,English
her bet sanang,0,English
rin mayor dinaan daya,1,Filipino
sana ulit magnakaw sana gandahan niyo pagbutihin niyo maawa kayo,1,Filipino
dinamiraming kasalanan niyo ipamukha parang insulto pagiging maitim better,1,Filipino
supreme court upholds ca decision junjun case cnn,0,English
standing debate points he standing campaign,0,English
sobrang shady dun,0,Filipino
leadership action position need implement she promise well,0,English
bobotohin taga laba plantsa mamalengke,0,Filipino
putang maipasok hoy gaga labanan mo muna lizardo mag aral kang,1,Filipino
alam shhh,0,Filipino
ayaw talagang mag concede ah parang pinaglalaban hahahaha,0,English
kaming pake pandak ipagmalaki mo ung nagawa mo bansa yung,1,Filipino
puro katangahan tong pinagsasasabi,1,Filipino
itong kasi parang laila dilim manalo tsaka tagal niya,0,Filipino
you react misogyny you find his lecherous behavior his proclamation rally distasteful,1,English
buy kind political gimmick stupid paid people,1,English
budget additional sss pension kasi ginagamit pangbayad campaign niya,0,Filipino
korean version nognog kai pandak suho laki hirap kyungsoo yan exo,0,Filipino
bcos magno seriously supporting hahahahahahhaha kultong dilaw tradition daw hahahahaha jk,1,English
fruitas gave cup naglasang apple yung mango shake,1,English
watch supporters protest receiving incentive promised them video poejuangco,0,English
patama hits never abandoned my read,0,English
featuring oppressed marginalized filipinos called nognog plain stupid outright rude nakakainis,1,English
drama win need inc let talk ridiculed,1,English
nakikinig kayo teleradyo kwenta sumagot jusko,1,Filipino
liars always liars,1,English
ugh reads shitload news enough burn my eyeballs today,1,English
yun totoo bobo,1,Filipino
sama sama halina magkaisa tuwid daan mag iisa,0,Filipino
mercado kayo matakot nawala mawawala serbisyo niyo,0,Filipino
answers vague shady complexion saln ugh,1,English
nkkbwiset tong,1,English
good job pnoy yan tuwid daan tunay diktador,1,Filipino
accept fact lose their credibility they decided unite,1,English
call unity call decency call democracy,0,English
scariest story ever heard wins,1,English
unlike his rich rivals hails poor kuno boom drama mmff,1,English
pasay boy gets sentimental day read,0,English
ayan nanaman yung kasi kurakot sya nasagot shatap haha mute yun patalastas eh,1,Filipino
